ProcessID,OrderID,DateKey,Department,ProcessStep,PlannedDuration_hrs,ActualDuration_hrs,DelayReason,Status,Priority,AssignedTo,StartDateTime,EndDateTime
PRC-0182,ORD-10255,20250623,Order Processing,Order Verification,2,1.8,,Completed,High,Team Golf,2025-06-23 08:00,2025-06-23 09:48
PRC-0183,ORD-10255,20250623,Warehouse,Pick & Pack,5,8.6,System Downtime,Completed,High,Team Alpha,2025-06-23 10:18,2025-06-23 18:54
PRC-0184,ORD-10255,20250623,Quality Control,Inspection,2,2.1,,Completed,High,Team Echo,2025-06-23 19:24,2025-06-23 21:30
PRC-0185,ORD-10255,20250623,Shipping,Dispatch,3,3.9,Documentation Missing,Completed,High,Team Charlie,2025-06-23 22:00,2025-06-24 01:54
PRC-0186,ORD-11338,20230825,Order Processing,Order Verification,2,3.0,Documentation Missing,Completed,Critical,Team Foxtrot,2023-08-25 08:00,2023-08-25 11:00
PRC-0187,ORD-11338,20230825,Warehouse,Pick & Pack,5,6.5,Quality Issue Found,Completed,High,Team Bravo,2023-08-25 11:30,2023-08-25 18:00
PRC-0188,ORD-11338,20230825,Quality Control,Inspection,2,2.0,,Completed,High,Team Hotel,2023-08-25 18:30,2023-08-25 20:30
PRC-0189,ORD-11338,20230825,Shipping,Dispatch,3,2.9,,Completed,High,Team Golf,2023-08-25 21:00,2023-08-25 23:54
PRC-0190,ORD-10263,20230517,Order Processing,Order Verification,2,1.9,,Completed,High,Team Foxtrot,2023-05-17 08:00,2023-05-17 09:54
PRC-0191,ORD-10263,20230517,Warehouse,Pick & Pack,5,7.5,Weather Delay,Completed,Critical,Team Hotel,2023-05-17 10:24,2023-05-17 17:54
PRC-0192,ORD-10263,20230517,Quality Control,Inspection,2,3.5,Vendor Delay,Completed,High,Team Golf,2023-05-17 18:24,2023-05-17 21:54
PRC-0193,ORD-10263,20230517,Shipping,Dispatch,3,5.6,Carrier Delay,Completed,High,Team Foxtrot,2023-05-17 22:24,2023-05-18 04:00
PRC-0194,ORD-10059,20240228,Order Processing,Order Verification,2,3.5,Integration Issues,Completed,High,Team Echo,2024-02-28 08:00,2024-02-28 11:30
PRC-0195,ORD-10059,20240228,Service Delivery,Engagement Setup,8,7.3,,Completed,High,Team Charlie,2024-02-28 12:00,2024-02-28 19:18
PRC-0196,ORD-10059,20240228,Service Delivery,Execution,16,13.5,,Completed,High,Team Golf,2024-02-28 19:48,2024-02-29 09:18
PRC-0197,ORD-11404,20230810,Order Processing,Order Verification,1,1.0,,Completed,High,Team Echo,2023-08-10 08:00,2023-08-10 09:00
PRC-0198,ORD-11404,20230810,Fulfillment,License Provisioning,2,1.8,,Completed,Medium,Team Charlie,2023-08-10 09:30,2023-08-10 11:18
PRC-0199,ORD-10433,20231103,Order Processing,Order Verification,1,1.0,,Completed,Medium,Team Golf,2023-11-03 08:00,2023-11-03 09:00
PRC-0200,ORD-10433,20231103,Fulfillment,License Provisioning,2,4.0,Volume Processing,Completed,High,Team Charlie,2023-11-03 09:30,2023-11-03 13:30
PRC-0201,ORD-10813,20241204,Order Processing,Order Verification,2,2.1,,Completed,Critical,Team Golf,2024-12-04 08:00,2024-12-04 10:06
PRC-0202,ORD-10813,20241204,Warehouse,Pick & Pack,5,4.3,,Completed,Critical,Team Echo,2024-12-04 10:36,2024-12-04 14:54
PRC-0203,ORD-10813,20241204,Quality Control,Inspection,2,2.9,Carrier Delay,Completed,High,Team Foxtrot,2024-12-04 15:24,2024-12-04 18:18
PRC-0204,ORD-10813,20241204,Shipping,Dispatch,3,2.8,,Completed,Medium,Team Golf,2024-12-04 18:48,2024-12-04 21:36
PRC-0205,ORD-10093,20250731,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Hotel,2025-07-31 08:00,2025-07-31 09:48
PRC-0206,ORD-10093,20250731,Warehouse,Pick & Pack,5,9.4,Approval Pending,Completed,High,Team Foxtrot,2025-07-31 10:18,2025-07-31 19:42
PRC-0207,ORD-10093,20250731,Quality Control,Inspection,2,1.9,,Completed,High,Team Bravo,2025-07-31 20:12,2025-07-31 22:06
PRC-0208,ORD-10093,20250731,Shipping,Dispatch,3,2.9,,Completed,Critical,Team Golf,2025-07-31 22:36,2025-08-01 01:30
PRC-0209,ORD-10486,20230511,Order Processing,Order Verification,2,2.3,Inventory Mismatch,Completed,Medium,Team Bravo,2023-05-11 08:00,2023-05-11 10:18
PRC-0210,ORD-10486,20230511,Warehouse,Pick & Pack,5,4.9,,Completed,Critical,Team Foxtrot,2023-05-11 10:48,2023-05-11 15:42
PRC-0211,ORD-10486,20230511,Quality Control,Inspection,2,1.7,,Completed,High,Team Bravo,2023-05-11 16:12,2023-05-11 17:54
PRC-0212,ORD-10486,20230511,Shipping,Dispatch,3,2.4,,Completed,High,Team Golf,2023-05-11 18:24,2023-05-11 20:48
PRC-0213,ORD-10518,20240404,Order Processing,Order Verification,2,2.0,,Completed,Critical,Team Charlie,2024-04-04 08:00,2024-04-04 10:00
PRC-0214,ORD-10518,20240404,Service Delivery,Engagement Setup,8,7.8,,Completed,Medium,Team Hotel,2024-04-04 10:30,2024-04-04 18:18
PRC-0215,ORD-10518,20240404,Service Delivery,Execution,16,16.5,,Completed,High,Team Echo,2024-04-04 18:48,2024-04-05 11:18
PRC-0216,ORD-10338,20231211,Order Processing,Order Verification,2,2.3,Volume Processing,Completed,High,Team Delta,2023-12-11 08:00,2023-12-11 10:18
PRC-0217,ORD-10338,20231211,Service Delivery,Engagement Setup,8,7.3,,Completed,Medium,Team Charlie,2023-12-11 10:48,2023-12-11 18:06
PRC-0218,ORD-10338,20231211,Service Delivery,Execution,16,14.8,,Completed,Medium,Team Foxtrot,2023-12-11 18:36,2023-12-12 09:24
PRC-0219,ORD-11419,20230222,Order Processing,Order Verification,2,2.1,,Completed,Medium,Team Bravo,2023-02-22 08:00,2023-02-22 10:06
PRC-0220,ORD-11419,20230222,Service Delivery,Engagement Setup,8,9.0,Vendor Delay,Completed,High,Team Hotel,2023-02-22 10:36,2023-02-22 19:36
PRC-0221,ORD-11419,20230222,Service Delivery,Execution,16,13.1,,Completed,High,Team Echo,2023-02-22 20:06,2023-02-23 09:12
PRC-0222,ORD-10420,20250206,Order Processing,Order Verification,1,0.9,,Completed,High,Team Alpha,2025-02-06 08:00,2025-02-06 08:54
PRC-0223,ORD-10420,20250206,Fulfillment,License Provisioning,2,2.0,,Completed,Medium,Team Golf,2025-02-06 09:24,2025-02-06 11:24
PRC-0224,ORD-10180,20240717,Order Processing,Order Verification,1,1.0,,Completed,Low,Team Golf,2024-07-17 08:00,2024-07-17 09:00
PRC-0225,ORD-10180,20240717,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Golf,2024-07-17 09:30,2024-07-17 11:24
PRC-0226,ORD-11176,20240129,Order Processing,Order Verification,1,0.8,,Completed,Critical,Team Bravo,2024-01-29 08:00,2024-01-29 08:48
PRC-0227,ORD-11176,20240129,Fulfillment,License Provisioning,2,1.8,,Completed,High,Team Charlie,2024-01-29 09:18,2024-01-29 11:06
PRC-0228,ORD-10230,20251028,Order Processing,Order Verification,2,2.0,,Completed,Medium,Team Bravo,2025-10-28 08:00,2025-10-28 10:00
PRC-0229,ORD-10230,20251028,Warehouse,Pick & Pack,5,8.6,Weather Delay,Completed,Critical,Team Hotel,2025-10-28 10:30,2025-10-28 19:06
PRC-0230,ORD-10230,20251028,Quality Control,Inspection,2,2.0,,Completed,High,Team Hotel,2025-10-28 19:36,2025-10-28 21:36
PRC-0231,ORD-10230,20251028,Shipping,Dispatch,3,4.5,Equipment Malfunction,Completed,High,Team Alpha,2025-10-28 22:06,2025-10-29 02:36
PRC-0232,ORD-11005,20240911,Order Processing,Order Verification,1,0.8,,Completed,High,Team Delta,2024-09-11 08:00,2024-09-11 08:48
PRC-0233,ORD-11005,20240911,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Echo,2024-09-11 09:18,2024-09-11 11:12
PRC-0234,ORD-10443,20241113,Order Processing,Order Verification,2,1.7,,Completed,High,Team Hotel,2024-11-13 08:00,2024-11-13 09:42
PRC-0235,ORD-10443,20241113,Warehouse,Pick & Pack,5,4.8,,Completed,Medium,Team Charlie,2024-11-13 10:12,2024-11-13 15:00
PRC-0236,ORD-10443,20241113,Quality Control,Inspection,2,2.7,Approval Pending,Completed,High,Team Delta,2024-11-13 15:30,2024-11-13 18:12
PRC-0237,ORD-10443,20241113,Shipping,Dispatch,3,3.9,Equipment Malfunction,Completed,Medium,Team Alpha,2024-11-13 18:42,2024-11-13 22:36
PRC-0238,ORD-11198,20241004,Order Processing,Order Verification,2,3.5,Quality Issue Found,Completed,Critical,Team Golf,2024-10-04 08:00,2024-10-04 11:30
PRC-0239,ORD-11198,20241004,Warehouse,Pick & Pack,5,5.1,,Completed,Critical,Team Charlie,2024-10-04 12:00,2024-10-04 17:06
PRC-0240,ORD-11198,20241004,Quality Control,Inspection,2,1.9,,Completed,High,Team Golf,2024-10-04 17:36,2024-10-04 19:30
PRC-0241,ORD-11198,20241004,Shipping,Dispatch,3,2.8,,Completed,Medium,Team Hotel,2024-10-04 20:00,2024-10-04 22:48
PRC-0242,ORD-10915,20230602,Order Processing,Order Verification,2,3.8,Staff Shortage,Completed,High,Team Bravo,2023-06-02 08:00,2023-06-02 11:48
PRC-0243,ORD-10915,20230602,Service Delivery,Engagement Setup,8,11.0,Inventory Mismatch,Completed,Medium,Team Bravo,2023-06-02 12:18,2023-06-02 23:18
PRC-0244,ORD-10915,20230602,Service Delivery,Execution,16,14.2,,Completed,High,Team Alpha,2023-06-02 23:48,2023-06-03 14:00
PRC-0245,ORD-11082,20240214,Order Processing,Order Verification,2,2.0,,Completed,High,Team Delta,2024-02-14 08:00,2024-02-14 10:00
PRC-0246,ORD-11082,20240214,Service Delivery,Engagement Setup,8,7.1,,Completed,Low,Team Bravo,2024-02-14 10:30,2024-02-14 17:36
PRC-0247,ORD-11082,20240214,Service Delivery,Execution,16,14.8,,Completed,High,Team Bravo,2024-02-14 18:06,2024-02-15 08:54
PRC-0248,ORD-10073,20240423,Order Processing,Order Verification,2,1.6,,Completed,High,Team Delta,2024-04-23 08:00,2024-04-23 09:36
PRC-0249,ORD-10073,20240423,Warehouse,Pick & Pack,5,9.1,System Downtime,Completed,High,Team Delta,2024-04-23 10:06,2024-04-23 19:12
PRC-0250,ORD-10073,20240423,Quality Control,Inspection,2,3.5,System Downtime,Completed,Low,Team Echo,2024-04-23 19:42,2024-04-23 23:12
PRC-0251,ORD-10073,20240423,Shipping,Dispatch,3,2.5,,Completed,Medium,Team Bravo,2024-04-23 23:42,2024-04-24 02:12
PRC-0252,ORD-10296,20250828,Order Processing,Order Verification,2,1.7,,Completed,High,Team Delta,2025-08-28 08:00,2025-08-28 09:42
PRC-0253,ORD-10296,20250828,Service Delivery,Engagement Setup,8,13.0,Volume Processing,Completed,High,Team Bravo,2025-08-28 10:12,2025-08-28 23:12
PRC-0254,ORD-10296,20250828,Service Delivery,Execution,16,15.9,,Completed,High,Team Bravo,2025-08-28 23:42,2025-08-29 15:36
PRC-0255,ORD-11250,20240502,Order Processing,Order Verification,2,2.4,Carrier Delay,Completed,High,Team Bravo,2024-05-02 08:00,2024-05-02 10:24
PRC-0256,ORD-11250,20240502,Service Delivery,Engagement Setup,8,6.8,,Completed,High,Team Alpha,2024-05-02 10:54,2024-05-02 17:42
PRC-0257,ORD-11250,20240502,Service Delivery,Execution,16,16.2,,Completed,Medium,Team Hotel,2024-05-02 18:12,2024-05-03 10:24
PRC-0258,ORD-10410,20230926,Order Processing,Order Verification,1,0.8,,Completed,Critical,Team Hotel,2023-09-26 08:00,2023-09-26 08:48
PRC-0259,ORD-10410,20230926,Fulfillment,License Provisioning,2,1.7,,Completed,High,Team Echo,2023-09-26 09:18,2023-09-26 11:00
PRC-0260,ORD-10891,20250701,Order Processing,Order Verification,1,0.8,,Completed,High,Team Echo,2025-07-01 08:00,2025-07-01 08:48
PRC-0261,ORD-10891,20250701,Fulfillment,License Provisioning,2,1.7,,Completed,Critical,Team Delta,2025-07-01 09:18,2025-07-01 11:00
PRC-0262,ORD-10067,20241206,Order Processing,Order Verification,1,1.7,Integration Issues,Completed,High,Team Hotel,2024-12-06 08:00,2024-12-06 09:42
PRC-0263,ORD-10067,20241206,Fulfillment,License Provisioning,2,3.6,System Downtime,Completed,High,Team Foxtrot,2024-12-06 10:12,2024-12-06 13:48
PRC-0264,ORD-11303,20240521,Order Processing,Order Verification,2,1.9,,Completed,High,Team Charlie,2024-05-21 08:00,2024-05-21 09:54
PRC-0265,ORD-11303,20240521,Warehouse,Pick & Pack,5,7.4,Equipment Malfunction,Completed,Medium,Team Hotel,2024-05-21 10:24,2024-05-21 17:48
PRC-0266,ORD-11303,20240521,Quality Control,Inspection,2,3.4,System Downtime,Completed,Medium,Team Bravo,2024-05-21 18:18,2024-05-21 21:42
PRC-0267,ORD-11303,20240521,Shipping,Dispatch,3,2.6,,Completed,High,Team Foxtrot,2024-05-21 22:12,2024-05-22 00:48
PRC-0268,ORD-11269,20250721,Order Processing,Order Verification,2,1.8,,Completed,High,Team Delta,2025-07-21 08:00,2025-07-21 09:48
PRC-0269,ORD-11269,20250721,Service Delivery,Engagement Setup,8,6.7,,Completed,Medium,Team Golf,2025-07-21 10:18,2025-07-21 17:00
PRC-0270,ORD-11269,20250721,Service Delivery,Execution,16,16.2,,Completed,High,Team Charlie,2025-07-21 17:30,2025-07-22 09:42
PRC-0271,ORD-10449,20230804,Order Processing,Order Verification,2,3.1,Weather Delay,Completed,High,Team Golf,2023-08-04 08:00,2023-08-04 11:06
PRC-0272,ORD-10449,20230804,Warehouse,Pick & Pack,5,4.3,,Completed,Critical,Team Hotel,2023-08-04 11:36,2023-08-04 15:54
PRC-0273,ORD-10449,20230804,Quality Control,Inspection,2,2.0,,Completed,High,Team Echo,2023-08-04 16:24,2023-08-04 18:24
PRC-0274,ORD-10449,20230804,Shipping,Dispatch,3,4.3,Quality Issue Found,Completed,High,Team Echo,2023-08-04 18:54,2023-08-04 23:12
PRC-0275,ORD-10311,20231109,Order Processing,Order Verification,1,0.9,,Completed,High,Team Golf,2023-11-09 08:00,2023-11-09 08:54
PRC-0276,ORD-10311,20231109,Fulfillment,License Provisioning,2,2.9,Vendor Delay,Completed,Critical,Team Hotel,2023-11-09 09:24,2023-11-09 12:18
PRC-0277,ORD-10169,20240130,Order Processing,Order Verification,1,0.8,,Completed,High,Team Delta,2024-01-30 08:00,2024-01-30 08:48
PRC-0278,ORD-10169,20240130,Fulfillment,License Provisioning,2,1.7,,Completed,Critical,Team Alpha,2024-01-30 09:18,2024-01-30 11:00
PRC-0279,ORD-10369,20230801,Order Processing,Order Verification,1,1.8,Complex Requirements,Completed,High,Team Delta,2023-08-01 08:00,2023-08-01 09:48
PRC-0280,ORD-10369,20230801,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Echo,2023-08-01 10:18,2023-08-01 12:12
PRC-0281,ORD-10023,20241101,Order Processing,Order Verification,2,2.6,Complex Requirements,Completed,High,Team Hotel,2024-11-01 08:00,2024-11-01 10:36
PRC-0282,ORD-10023,20241101,Warehouse,Pick & Pack,5,5.2,,Completed,High,Team Golf,2024-11-01 11:06,2024-11-01 16:18
PRC-0283,ORD-10023,20241101,Quality Control,Inspection,2,2.1,,Completed,High,Team Echo,2024-11-01 16:48,2024-11-01 18:54
PRC-0284,ORD-10023,20241101,Shipping,Dispatch,3,2.8,,Completed,Medium,Team Alpha,2024-11-01 19:24,2024-11-01 22:12
PRC-0285,ORD-11443,20250616,Order Processing,Order Verification,2,1.7,,Completed,High,Team Echo,2025-06-16 08:00,2025-06-16 09:42
PRC-0286,ORD-11443,20250616,Warehouse,Pick & Pack,5,6.1,Quality Issue Found,Completed,Medium,Team Golf,2025-06-16 10:12,2025-06-16 16:18
PRC-0287,ORD-11443,20250616,Quality Control,Inspection,2,2.0,,Completed,High,Team Delta,2025-06-16 16:48,2025-06-16 18:48
PRC-0288,ORD-11443,20250616,Shipping,Dispatch,3,2.7,,Completed,High,Team Echo,2025-06-16 19:18,2025-06-16 22:00
PRC-0289,ORD-10414,20251021,Order Processing,Order Verification,2,2.0,,Completed,High,Team Charlie,2025-10-21 08:00,2025-10-21 10:00
PRC-0290,ORD-10414,20251021,Warehouse,Pick & Pack,5,4.1,,Completed,High,Team Foxtrot,2025-10-21 10:30,2025-10-21 14:36
PRC-0291,ORD-10414,20251021,Quality Control,Inspection,2,1.8,,Completed,High,Team Delta,2025-10-21 15:06,2025-10-21 16:54
PRC-0292,ORD-10414,20251021,Shipping,Dispatch,3,4.6,Weather Delay,Completed,High,Team Delta,2025-10-21 17:24,2025-10-21 22:00
PRC-0293,ORD-10042,20240419,Order Processing,Order Verification,1,1.0,,Completed,High,Team Alpha,2024-04-19 08:00,2024-04-19 09:00
PRC-0294,ORD-10042,20240419,Fulfillment,License Provisioning,2,3.4,Approval Pending,Completed,High,Team Hotel,2024-04-19 09:30,2024-04-19 12:54
PRC-0295,ORD-11150,20240426,Order Processing,Order Verification,1,1.0,,Completed,Medium,Team Foxtrot,2024-04-26 08:00,2024-04-26 09:00
PRC-0296,ORD-11150,20240426,Fulfillment,License Provisioning,2,3.0,Staff Shortage,Completed,Critical,Team Foxtrot,2024-04-26 09:30,2024-04-26 12:30
PRC-0297,ORD-11495,20230516,Order Processing,Order Verification,2,1.8,,Completed,High,Team Bravo,2023-05-16 08:00,2023-05-16 09:48
PRC-0298,ORD-11495,20230516,Warehouse,Pick & Pack,5,4.7,,Completed,Critical,Team Bravo,2023-05-16 10:18,2023-05-16 15:00
PRC-0299,ORD-11495,20230516,Quality Control,Inspection,2,2.0,,Completed,Critical,Team Bravo,2023-05-16 15:30,2023-05-16 17:30
PRC-0300,ORD-11495,20230516,Shipping,Dispatch,3,2.8,,Completed,High,Team Delta,2023-05-16 18:00,2023-05-16 20:48
PRC-0301,ORD-11061,20240415,Order Processing,Order Verification,2,2.0,,Completed,High,Team Echo,2024-04-15 08:00,2024-04-15 10:00
PRC-0302,ORD-11061,20240415,Service Delivery,Engagement Setup,8,8.2,,Completed,Critical,Team Charlie,2024-04-15 10:30,2024-04-15 18:42
PRC-0303,ORD-11061,20240415,Service Delivery,Execution,16,13.1,,Completed,High,Team Foxtrot,2024-04-15 19:12,2024-04-16 08:18
PRC-0304,ORD-11277,20251216,Order Processing,Order Verification,2,2.0,,Completed,High,Team Golf,2025-12-16 08:00,2025-12-16 10:00
PRC-0305,ORD-11277,20251216,Warehouse,Pick & Pack,5,4.5,,Completed,High,Team Golf,2025-12-16 10:30,2025-12-16 15:00
PRC-0306,ORD-11277,20251216,Quality Control,Inspection,2,2.6,Approval Pending,Completed,Medium,Team Delta,2025-12-16 15:30,2025-12-16 18:06
PRC-0307,ORD-11277,20251216,Shipping,Dispatch,3,3.0,,Completed,High,Team Delta,2025-12-16 18:36,2025-12-16 21:36
PRC-0308,ORD-10501,20251015,Order Processing,Order Verification,2,1.9,,Completed,High,Team Charlie,2025-10-15 08:00,2025-10-15 09:54
PRC-0309,ORD-10501,20251015,Warehouse,Pick & Pack,5,6.2,Equipment Malfunction,Completed,Medium,Team Alpha,2025-10-15 10:24,2025-10-15 16:36
PRC-0310,ORD-10501,20251015,Quality Control,Inspection,2,2.1,,Completed,Low,Team Charlie,2025-10-15 17:06,2025-10-15 19:12
PRC-0311,ORD-10501,20251015,Shipping,Dispatch,3,3.1,,Completed,High,Team Foxtrot,2025-10-15 19:42,2025-10-15 22:48
PRC-0312,ORD-10748,20250117,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Charlie,2025-01-17 08:00,2025-01-17 09:54
PRC-0313,ORD-10748,20250117,Warehouse,Pick & Pack,5,4.3,,Completed,Critical,Team Delta,2025-01-17 10:24,2025-01-17 14:42
PRC-0314,ORD-10748,20250117,Quality Control,Inspection,2,1.6,,Completed,Critical,Team Hotel,2025-01-17 15:12,2025-01-17 16:48
PRC-0315,ORD-10748,20250117,Shipping,Dispatch,3,5.9,Staff Shortage,Completed,High,Team Delta,2025-01-17 17:18,2025-01-17 23:12
PRC-0316,ORD-10256,20250604,Order Processing,Order Verification,2,1.8,,Completed,High,Team Delta,2025-06-04 08:00,2025-06-04 09:48
PRC-0317,ORD-10256,20250604,Warehouse,Pick & Pack,5,4.7,,Completed,Medium,Team Charlie,2025-06-04 10:18,2025-06-04 15:00
PRC-0318,ORD-10256,20250604,Quality Control,Inspection,2,1.9,,Completed,High,Team Charlie,2025-06-04 15:30,2025-06-04 17:24
PRC-0319,ORD-10256,20250604,Shipping,Dispatch,3,2.5,,Completed,High,Team Foxtrot,2025-06-04 17:54,2025-06-04 20:24
PRC-0320,ORD-10757,20231011,Order Processing,Order Verification,2,1.8,,Completed,Medium,Team Bravo,2023-10-11 08:00,2023-10-11 09:48
PRC-0321,ORD-10757,20231011,Warehouse,Pick & Pack,5,4.4,,Completed,High,Team Bravo,2023-10-11 10:18,2023-10-11 14:42
PRC-0322,ORD-10757,20231011,Quality Control,Inspection,2,1.6,,Completed,High,Team Golf,2023-10-11 15:12,2023-10-11 16:48
PRC-0323,ORD-10757,20231011,Shipping,Dispatch,3,3.0,,Completed,High,Team Echo,2023-10-11 17:18,2023-10-11 20:18
PRC-0324,ORD-10250,20240821,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Echo,2024-08-21 08:00,2024-08-21 09:48
PRC-0325,ORD-10250,20240821,Warehouse,Pick & Pack,5,8.7,Vendor Delay,Completed,High,Team Golf,2024-08-21 10:18,2024-08-21 19:00
PRC-0326,ORD-10250,20240821,Quality Control,Inspection,2,1.6,,Completed,Critical,Team Foxtrot,2024-08-21 19:30,2024-08-21 21:06
PRC-0327,ORD-10250,20240821,Shipping,Dispatch,3,5.6,System Downtime,Completed,High,Team Charlie,2024-08-21 21:36,2024-08-22 03:12
PRC-0328,ORD-11370,20241206,Order Processing,Order Verification,1,0.8,,Completed,High,Team Alpha,2024-12-06 08:00,2024-12-06 08:48
PRC-0329,ORD-11370,20241206,Fulfillment,License Provisioning,2,3.6,Quality Issue Found,Completed,High,Team Foxtrot,2024-12-06 09:18,2024-12-06 12:54
PRC-0330,ORD-10825,20230601,Order Processing,Order Verification,2,2.0,,Completed,High,Team Charlie,2023-06-01 08:00,2023-06-01 10:00
PRC-0331,ORD-10825,20230601,Service Delivery,Engagement Setup,8,8.3,,Completed,High,Team Charlie,2023-06-01 10:30,2023-06-01 18:48
PRC-0332,ORD-10825,20230601,Service Delivery,Execution,16,16.5,,Completed,High,Team Alpha,2023-06-01 19:18,2023-06-02 11:48
PRC-0333,ORD-11142,20230802,Order Processing,Order Verification,1,0.9,,Completed,High,Team Echo,2023-08-02 08:00,2023-08-02 08:54
PRC-0334,ORD-11142,20230802,Fulfillment,License Provisioning,2,1.6,,Completed,Low,Team Alpha,2023-08-02 09:24,2023-08-02 11:00
PRC-0335,ORD-10315,20250506,Order Processing,Order Verification,2,1.6,,Completed,Critical,Team Golf,2025-05-06 08:00,2025-05-06 09:36
PRC-0336,ORD-10315,20250506,Service Delivery,Engagement Setup,8,11.5,Volume Processing,Completed,High,Team Charlie,2025-05-06 10:06,2025-05-06 21:36
PRC-0337,ORD-10315,20250506,Service Delivery,Execution,16,17.8,Inventory Mismatch,Completed,Medium,Team Bravo,2025-05-06 22:06,2025-05-07 15:54
PRC-0338,ORD-10732,20241213,Order Processing,Order Verification,1,1.5,Approval Pending,Completed,Critical,Team Hotel,2024-12-13 08:00,2024-12-13 09:30
PRC-0339,ORD-10732,20241213,Fulfillment,License Provisioning,2,3.3,Vendor Delay,Completed,Low,Team Hotel,2024-12-13 10:00,2024-12-13 13:18
PRC-0340,ORD-11235,20240507,Order Processing,Order Verification,2,2.1,,Completed,Medium,Team Foxtrot,2024-05-07 08:00,2024-05-07 10:06
