OrderID,DateKey,CustomerID,ProductID,RegionID,Quantity,UnitPrice,Discount,TotalAmount,COGS,Profit,PaymentMethod,OrderStatus,SalesChannel
ORD-11094,20250204,C037,P003,R003,5,1150,0,5750,3400,2350,Purchase Order,Completed,Partner
ORD-10965,20250205,C056,P008,R001,8,2200,0,17600,6400,11200,Wire Transfer,Shipped,Direct Sales
ORD-11406,20250205,C058,P027,R001,8,4500,0,36000,16000,20000,Wire Transfer,Completed,Direct Sales
ORD-10420,20250206,C057,P012,R001,7,1200,0,8400,2800,5600,Purchase Order,Completed,Online
ORD-10590,20250206,C001,P023,R002,10,699,0,6990,2000,4990,Check,Completed,Online
ORD-10288,20250207,C039,P021,R003,4,349,0,1396,320,1076,Credit Card,Completed,Direct Sales
ORD-10739,20250207,C058,P011,R001,64,149,0,9536,1920,7616,Wire Transfer,Completed,Direct Sales
ORD-10822,20250207,C010,P024,R002,2,6200,0,12400,5600,6800,Wire Transfer,Completed,Online
ORD-10521,20250210,C035,P001,R003,1,6800,0,6800,4200,2600,Credit Card,Completed,Online
ORD-11273,20250210,C012,P013,R001,1,7500,0,7500,3200,4300,ACH,Completed,Partner
ORD-10543,20250212,C031,P021,R001,6,349,0,2094,480,1614,Purchase Order,Completed,Partner
ORD-10835,20250212,C033,P008,R001,8,2200,0.15,14960.0,6400,8560.0,Credit Card,Completed,Direct Sales
ORD-11056,20250212,C038,P009,R004,4,3800,0,15200,6000,9200,Purchase Order,Returned,Direct Sales
ORD-10754,20250213,C029,P002,R004,6,299,0,1794,300,1494,Purchase Order,Shipped,Direct Sales
ORD-11244,20250213,C016,P008,R003,4,2200,0.05,8360.0,3200,5160.0,Wire Transfer,Completed,Marketplace
ORD-10359,20250214,C023,P021,R004,24,349,0,8376,1920,6456,Check,Completed,Online
ORD-10866,20250214,C060,P005,R004,8,3200,0,25600,14400,11200,Purchase Order,Completed,Online
ORD-11386,20250214,C007,P003,R002,4,1150,0.05,4370.0,2720,1650.0,Wire Transfer,Completed,Direct Sales
ORD-11358,20250218,C008,P001,R003,1,6800,0,6800,4200,2600,ACH,Completed,Online
ORD-11437,20250218,C059,P003,R004,7,1150,0,8050,4760,3290,Credit Card,Returned,Online
ORD-11052,20250219,C040,P026,R003,21,599,0.1,11321.1,3150,8171.1,Purchase Order,Completed,Partner
ORD-10150,20250220,C019,P011,R004,18,149,0,2682,540,2142,Check,Completed,Direct Sales
ORD-10284,20250220,C012,P022,R001,1,2800,0.1,2520.0,1500,1020.0,Purchase Order,Cancelled,Direct Sales
ORD-11409,20250220,C010,P016,R002,3,2000,0.1,5400.0,2400,3000.0,Credit Card,Completed,Direct Sales
ORD-11332,20250221,C040,P011,R003,43,149,0.1,5766.3,1290,4476.3,Purchase Order,Returned,Direct Sales
ORD-10323,20250224,C037,P005,R003,8,3200,0,25600,14400,11200,Wire Transfer,Completed,Online
ORD-11397,20250224,C056,P026,R001,4,599,0,2396,600,1796,Wire Transfer,Completed,Direct Sales
ORD-10869,20250225,C029,P015,R004,43,199,0.05,8129.15,2580,5549.15,Credit Card,Shipped,Direct Sales
ORD-11287,20250225,C027,P003,R002,6,1150,0.1,6210.0,4080,2130.0,Wire Transfer,Completed,Direct Sales
ORD-10406,20250226,C054,P016,R001,3,2000,0,6000,2400,3600,Check,Completed,Direct Sales
ORD-10717,20250227,C025,P002,R001,7,299,0.05,1988.35,350,1638.35,ACH,Completed,Partner
ORD-11387,20250228,C013,P021,R001,3,349,0,1047,240,807,Check,Completed,Online
ORD-11450,20250228,C042,P010,R004,8,1850,0.1,13320.0,8800,4520.0,Purchase Order,Completed,Marketplace
ORD-10039,20250303,C049,P018,R001,7,1800,0,12600,4200,8400,Check,Completed,Marketplace
ORD-11055,20250303,C020,P017,R001,6,2400,0.1,12960.0,7200,5760.0,Credit Card,Completed,Partner
ORD-10499,20250304,C041,P007,R004,8,450,0,3600,1760,1840,ACH,Completed,Online
ORD-10933,20250305,C044,P018,R002,8,1800,0.1,12960.0,4800,8160.0,ACH,Completed,Online
ORD-11088,20250305,C038,P022,R004,2,2800,0,5600,3000,2600,ACH,Completed,Direct Sales
ORD-10530,20250306,C010,P004,R002,3,499,0,1497,360,1137,ACH,Completed,Online
ORD-10767,20250306,C007,P027,R002,8,4500,0,36000,16000,20000,Check,Cancelled,Direct Sales
ORD-10090,20250307,C024,P004,R002,10,499,0.1,4491.0,1200,3291.0,Credit Card,Completed,Partner
ORD-10698,20250310,C035,P024,R003,1,6200,0,6200,2800,3400,Check,Completed,Direct Sales
ORD-11038,20250310,C018,P029,R002,3,1500,0.15,3825.0,1500,2325.0,ACH,Completed,Direct Sales
ORD-10444,20250311,C012,P010,R001,2,1850,0,3700,2200,1500,Credit Card,Completed,Partner
ORD-10524,20250311,C005,P019,R002,4,1200,0.05,4560.0,2000,2560.0,Purchase Order,Completed,Online
ORD-10659,20250311,C048,P018,R002,7,1800,0,12600,4200,8400,ACH,Completed,Online
ORD-10851,20250311,C049,P001,R001,4,6800,0,27200,16800,10400,Credit Card,Completed,Direct Sales
ORD-10101,20250312,C054,P022,R001,6,2800,0,16800,9000,7800,Purchase Order,Completed,Direct Sales
ORD-10445,20250312,C049,P030,R001,2,8000,0.1,14400.0,7000,7400.0,Check,Completed,Direct Sales
ORD-10902,20250312,C040,P023,R003,18,699,0.05,11952.9,3600,8352.9,ACH,Completed,Partner
ORD-11067,20250312,C024,P030,R002,1,8000,0.1,7200.0,3500,3700.0,Purchase Order,Completed,Direct Sales
ORD-10752,20250313,C033,P004,R001,8,499,0.1,3592.8,960,2632.8,Check,Completed,Direct Sales
ORD-10195,20250314,C021,P022,R002,8,2800,0.05,21280.0,12000,9280.0,Purchase Order,Completed,Direct Sales
ORD-10506,20250314,C025,P008,R001,5,2200,0.12,9680.0,4000,5680.0,Wire Transfer,Shipped,Direct Sales
ORD-10884,20250314,C006,P007,R003,25,450,0,11250,5500,5750,Purchase Order,Completed,Direct Sales
ORD-10158,20250317,C008,P009,R003,5,3800,0.12,16720.0,7500,9220.0,Purchase Order,Completed,Online
ORD-10183,20250317,C013,P012,R001,5,1200,0,6000,2000,4000,Purchase Order,Completed,Partner
ORD-10307,20250317,C033,P021,R001,17,349,0.08,5458.36,1360,4098.36,Purchase Order,Completed,Partner
ORD-11037,20250317,C015,P016,R001,5,2000,0.05,9500.0,4000,5500.0,Check,Completed,Partner
ORD-11191,20250317,C041,P007,R004,21,450,0,9450,4620,4830,ACH,Completed,Online
ORD-10171,20250319,C003,P027,R002,1,4500,0,4500,2000,2500,Wire Transfer,Cancelled,Partner
ORD-10411,20250319,C004,P005,R003,2,3200,0,6400,3600,2800,Check,Completed,Online
ORD-10479,20250320,C015,P022,R001,6,2800,0.1,15120.0,9000,6120.0,ACH,Completed,Online
ORD-10380,20250321,C033,P011,R001,54,149,0.05,7643.7,1620,6023.7,Credit Card,Completed,Online
ORD-11131,20250321,C022,P020,R001,3,5800,0,17400,10500,6900,Check,Completed,Online
ORD-10264,20250324,C031,P009,R001,1,3800,0,3800,1500,2300,Check,Shipped,Online
ORD-10350,20250324,C011,P012,R004,3,1200,0,3600,1200,2400,Wire Transfer,Shipped,Online
ORD-10537,20250324,C024,P026,R002,12,599,0.08,6612.96,1800,4812.96,Credit Card,Completed,Direct Sales
ORD-10765,20250324,C051,P011,R004,74,149,0.12,9702.88,2220,7482.88,Credit Card,Completed,Online
ORD-11454,20250324,C023,P012,R004,2,1200,0.08,2208.0,800,1408.0,Credit Card,Shipped,Marketplace
ORD-10095,20250325,C039,P003,R003,1,1150,0,1150,680,470,Credit Card,Completed,Direct Sales
ORD-10209,20250325,C039,P004,R003,12,499,0,5988,1440,4548,Purchase Order,Returned,Online
ORD-11089,20250325,C027,P015,R002,15,199,0.1,2686.5,900,1786.5,ACH,Completed,Marketplace
ORD-11024,20250327,C054,P027,R001,7,4500,0,31500,14000,17500,Check,Completed,Online
ORD-10666,20250328,C060,P019,R004,3,1200,0,3600,1500,2100,Wire Transfer,Completed,Direct Sales
ORD-10484,20250401,C029,P003,R004,8,1150,0,9200,5440,3760,Check,Completed,Online
ORD-10513,20250401,C036,P012,R002,2,1200,0.15,2040.0,800,1240.0,Check,Completed,Marketplace
ORD-11124,20250401,C009,P021,R002,18,349,0,6282,1440,4842,Check,Completed,Partner
ORD-10786,20250402,C047,P011,R003,58,149,0.05,8209.9,1740,6469.9,Check,Completed,Direct Sales
ORD-10944,20250402,C026,P026,R001,9,599,0.1,4851.9,1350,3501.9,Wire Transfer,Completed,Online
ORD-10587,20250403,C017,P023,R004,16,699,0,11184,3200,7984,ACH,Completed,Direct Sales
ORD-10596,20250403,C056,P009,R001,8,3800,0,30400,12000,18400,ACH,Completed,Direct Sales
ORD-10731,20250403,C040,P012,R003,3,1200,0.05,3420.0,1200,2220.0,ACH,Completed,Partner
ORD-10873,20250403,C009,P015,R002,38,199,0,7562,2280,5282,Credit Card,Completed,Partner
ORD-10603,20250404,C044,P008,R002,2,2200,0.05,4180.0,1600,2580.0,Credit Card,Completed,Partner
ORD-10972,20250404,C006,P004,R003,7,499,0,3493,840,2653,ACH,Completed,Partner
ORD-10597,20250407,C009,P002,R002,18,299,0,5382,900,4482,Purchase Order,Cancelled,Direct Sales
ORD-10781,20250407,C024,P002,R002,3,299,0.1,807.3,150,657.3,Purchase Order,Completed,Direct Sales
ORD-10724,20250408,C054,P020,R001,3,5800,0,17400,10500,6900,Wire Transfer,Completed,Online
ORD-10794,20250408,C047,P027,R003,6,4500,0,27000,12000,15000,Check,Completed,Direct Sales
ORD-11371,20250408,C050,P023,R003,25,699,0,17475,5000,12475,Wire Transfer,Completed,Direct Sales
ORD-11433,20250408,C028,P005,R001,7,3200,0.12,19712.0,12600,7112.0,Credit Card,Completed,Direct Sales
ORD-11499,20250408,C048,P023,R002,15,699,0.05,9960.75,3000,6960.75,Credit Card,Completed,Direct Sales
ORD-10191,20250409,C037,P008,R003,1,2200,0.05,2090.0,800,1290.0,Purchase Order,Completed,Online
ORD-10542,20250409,C026,P025,R001,4,1800,0,7200,3600,3600,ACH,Completed,Partner
ORD-10109,20250410,C029,P022,R004,6,2800,0.1,15120.0,9000,6120.0,Check,Completed,Direct Sales
ORD-10291,20250411,C045,P019,R002,4,1200,0,4800,2000,2800,Check,Completed,Partner
ORD-10696,20250411,C035,P022,R003,4,2800,0,11200,6000,5200,Check,Completed,Partner
ORD-11262,20250411,C056,P026,R001,3,599,0.1,1617.3,450,1167.3,Check,Completed,Direct Sales
ORD-10287,20250415,C026,P018,R001,7,1800,0.1,11340.0,4200,7140.0,Wire Transfer,Completed,Direct Sales
ORD-10560,20250415,C053,P025,R004,3,1800,0.05,5130.0,2700,2430.0,ACH,Completed,Partner
ORD-10584,20250415,C023,P012,R004,5,1200,0,6000,2000,4000,ACH,Cancelled,Online
ORD-11493,20250416,C001,P016,R002,4,2000,0.08,7360.0,3200,4160.0,Wire Transfer,Completed,Direct Sales
ORD-10511,20250417,C055,P009,R002,1,3800,0.05,3610.0,1500,2110.0,Purchase Order,Completed,Direct Sales
ORD-11143,20250417,C057,P016,R001,4,2000,0.1,7200.0,3200,4000.0,Wire Transfer,Completed,Partner
ORD-10842,20250418,C032,P002,R004,15,299,0,4485,750,3735,Credit Card,Shipped,Online
ORD-11013,20250418,C006,P025,R003,1,1800,0,1800,900,900,Purchase Order,Completed,Direct Sales
ORD-10038,20250422,C038,P022,R004,8,2800,0,22400,12000,10400,Purchase Order,Completed,Direct Sales
ORD-11452,20250422,C020,P006,R001,2,5500,0.1,9900.0,4800,5100.0,Purchase Order,Completed,Online
ORD-10292,20250423,C045,P017,R002,3,2400,0,7200,3600,3600,Wire Transfer,Completed,Direct Sales
ORD-10105,20250424,C026,P017,R001,2,2400,0.08,4416.0,2400,2016.0,Check,Completed,Direct Sales
ORD-11329,20250424,C034,P020,R002,3,5800,0,17400,10500,6900,Check,Completed,Direct Sales
ORD-10714,20250425,C058,P023,R001,8,699,0,5592,1600,3992,Wire Transfer,Completed,Online
ORD-10849,20250428,C010,P030,R002,1,8000,0,8000,3500,4500,Wire Transfer,Completed,Online
ORD-10170,20250429,C038,P005,R004,3,3200,0.1,8640.0,5400,3240.0,ACH,Completed,Online
ORD-10945,20250429,C022,P009,R001,2,3800,0.05,7220.0,3000,4220.0,ACH,Completed,Direct Sales
ORD-10098,20250430,C032,P017,R004,5,2400,0,12000,6000,6000,Credit Card,Completed,Online
ORD-10461,20250501,C004,P022,R003,2,2800,0.12,4928.0,3000,1928.0,Wire Transfer,Completed,Direct Sales
ORD-11453,20250505,C048,P009,R002,6,3800,0.1,20520.0,9000,11520.0,Wire Transfer,Completed,Online
ORD-10138,20250506,C035,P001,R003,2,6800,0.1,12240.0,8400,3840.0,Credit Card,Completed,Direct Sales
ORD-10275,20250506,C039,P026,R003,12,599,0,7188,1800,5388,Wire Transfer,Completed,Direct Sales
ORD-10315,20250506,C035,P006,R003,3,5500,0.1,14850.0,7200,7650.0,Check,Completed,Direct Sales
ORD-10689,20250506,C035,P003,R003,3,1150,0,3450,2040,1410,ACH,Cancelled,Online
ORD-10787,20250506,C048,P010,R002,5,1850,0,9250,5500,3750,Purchase Order,Completed,Online
ORD-11416,20250506,C013,P003,R001,3,1150,0,3450,2040,1410,Check,Completed,Partner
ORD-10024,20250507,C003,P029,R002,7,1500,0.1,9450.0,3500,5950.0,Check,Completed,Direct Sales
ORD-10986,20250507,C046,P024,R003,1,6200,0,6200,2800,3400,Check,Completed,Direct Sales
ORD-11187,20250507,C001,P002,R002,14,299,0.15,3558.1,700,2858.1,Credit Card,Shipped,Direct Sales
ORD-10893,20250508,C048,P012,R002,8,1200,0.1,8640.0,3200,5440.0,Purchase Order,Completed,Online
ORD-11121,20250508,C051,P022,R004,1,2800,0.08,2576.0,1500,1076.0,Purchase Order,Completed,Online
ORD-10722,20250509,C001,P008,R002,5,2200,0.1,9900.0,4000,5900.0,ACH,Completed,Direct Sales
ORD-10952,20250512,C016,P013,R003,2,7500,0,15000,6400,8600,Credit Card,Completed,Direct Sales
ORD-11101,20250512,C023,P013,R004,2,7500,0.15,12750.0,6400,6350.0,Wire Transfer,Completed,Direct Sales
ORD-11248,20250512,C005,P021,R002,12,349,0.1,3769.2,960,2809.2,Purchase Order,Completed,Partner
ORD-11410,20250512,C050,P013,R003,1,7500,0,7500,3200,4300,Purchase Order,Returned,Direct Sales
ORD-10108,20250513,C010,P025,R002,2,1800,0,3600,1800,1800,Purchase Order,Completed,Online
ORD-10910,20250513,C014,P019,R001,4,1200,0,4800,2000,2800,Check,Completed,Direct Sales
ORD-11459,20250513,C014,P017,R001,4,2400,0,9600,4800,4800,ACH,Completed,Online
ORD-10151,20250514,C046,P014,R003,3,1650,0.1,4455.0,2850,1605.0,Purchase Order,Completed,Direct Sales
ORD-11408,20250515,C032,P007,R004,24,450,0.12,9504.0,5280,4224.0,Purchase Order,Completed,Online
ORD-10882,20250516,C033,P002,R001,23,299,0.05,6533.15,1150,5383.15,Purchase Order,Completed,Partner
ORD-10464,20250519,C045,P005,R002,7,3200,0,22400,12600,9800,ACH,Completed,Direct Sales
ORD-10563,20250519,C007,P006,R002,4,5500,0.05,20900.0,9600,11300.0,ACH,Completed,Partner
ORD-11105,20250519,C014,P001,R001,2,6800,0.1,12240.0,8400,3840.0,Purchase Order,Completed,Direct Sales
ORD-11213,20250519,C031,P003,R001,6,1150,0,6900,4080,2820,Purchase Order,Completed,Marketplace
ORD-10559,20250520,C031,P028,R001,17,850,0,14450,6800,7650,Credit Card,Completed,Online
ORD-11327,20250520,C007,P014,R002,3,1650,0,4950,2850,2100,Purchase Order,Completed,Direct Sales
ORD-10081,20250521,C010,P003,R002,3,1150,0,3450,2040,1410,ACH,Completed,Online
ORD-10154,20250521,C044,P026,R002,16,599,0,9584,2400,7184,Credit Card,Completed,Partner
ORD-11291,20250521,C007,P029,R002,1,1500,0,1500,500,1000,Check,Cancelled,Direct Sales
ORD-10395,20250527,C015,P021,R001,20,349,0,6980,1600,5380,Purchase Order,Completed,Partner
ORD-10729,20250527,C004,P004,R003,20,499,0.12,8782.4,2400,6382.4,ACH,Returned,Online
ORD-10772,20250527,C033,P013,R001,2,7500,0.15,12750.0,6400,6350.0,Check,Completed,Marketplace
ORD-10601,20250528,C022,P012,R001,3,1200,0,3600,1200,2400,Purchase Order,Completed,Partner
ORD-10912,20250528,C016,P017,R003,2,2400,0,4800,2400,2400,ACH,Completed,Online
ORD-11446,20250529,C039,P018,R003,1,1800,0,1800,600,1200,ACH,Completed,Marketplace
ORD-11144,20250530,C005,P006,R002,4,5500,0.1,19800.0,9600,10200.0,Check,Completed,Online
ORD-10135,20250602,C001,P029,R002,2,1500,0,3000,1000,2000,Check,Completed,Direct Sales
ORD-10178,20250602,C027,P008,R002,3,2200,0,6600,2400,4200,ACH,Completed,Direct Sales
ORD-10734,20250602,C027,P014,R002,1,1650,0,1650,950,700,Check,Completed,Online
ORD-10737,20250602,C002,P027,R002,3,4500,0,13500,6000,7500,Check,Completed,Marketplace
ORD-10770,20250602,C037,P015,R003,30,199,0,5970,1800,4170,Check,Completed,Partner
ORD-11323,20250603,C013,P003,R001,1,1150,0,1150,680,470,Purchase Order,Completed,Partner
ORD-10104,20250604,C030,P027,R002,6,4500,0,27000,12000,15000,Purchase Order,Completed,Direct Sales
ORD-10256,20250604,C041,P022,R004,8,2800,0.1,20160.0,12000,8160.0,Purchase Order,Completed,Online
ORD-10879,20250604,C054,P008,R001,8,2200,0,17600,6400,11200,Wire Transfer,Completed,Online
ORD-10526,20250605,C005,P025,R002,1,1800,0,1800,900,900,Check,Shipped,Direct Sales
ORD-11077,20250605,C035,P019,R003,1,1200,0.05,1140.0,500,640.0,ACH,Completed,Online
ORD-10050,20250606,C044,P008,R002,8,2200,0.1,15840.0,6400,9440.0,Credit Card,Completed,Online
ORD-10192,20250606,C050,P027,R003,7,4500,0,31500,14000,17500,Credit Card,Completed,Marketplace
ORD-10259,20250606,C034,P009,R002,6,3800,0,22800,9000,13800,Purchase Order,Completed,Marketplace
ORD-10488,20250606,C039,P016,R003,6,2000,0.1,10800.0,4800,6000.0,Purchase Order,Completed,Partner
ORD-10803,20250606,C006,P002,R003,21,299,0.1,5651.1,1050,4601.1,Credit Card,Cancelled,Online
ORD-11200,20250606,C006,P002,R003,6,299,0,1794,300,1494,Purchase Order,Completed,Direct Sales
ORD-11401,20250606,C059,P022,R004,3,2800,0,8400,4500,3900,Check,Completed,Online
ORD-10017,20250609,C004,P020,R003,1,5800,0.15,4930.0,3500,1430.0,Credit Card,Completed,Direct Sales
ORD-10682,20250609,C060,P005,R004,5,3200,0,16000,9000,7000,Check,Completed,Direct Sales
ORD-11122,20250609,C040,P004,R003,12,499,0.1,5389.2,1440,3949.2,Wire Transfer,Completed,Direct Sales
ORD-10091,20250610,C040,P022,R003,1,2800,0.05,2660.0,1500,1160.0,Check,Completed,Direct Sales
ORD-10473,20250610,C018,P029,R002,2,1500,0.05,2850.0,1000,1850.0,Check,Completed,Online
ORD-11001,20250611,C029,P011,R004,98,149,0.1,13141.8,2940,10201.8,ACH,Completed,Partner
ORD-11029,20250611,C042,P012,R004,8,1200,0.1,8640.0,3200,5440.0,Purchase Order,Completed,Direct Sales
ORD-11194,20250612,C024,P002,R002,4,299,0,1196,200,996,Purchase Order,Completed,Online
ORD-11443,20250616,C005,P007,R002,23,450,0.1,9315.0,5060,4255.0,Purchase Order,Shipped,Online
ORD-10455,20250617,C047,P008,R003,4,2200,0.12,7744.0,3200,4544.0,Check,Completed,Direct Sales
ORD-10541,20250617,C005,P024,R002,1,6200,0,6200,2800,3400,ACH,Completed,Partner
ORD-10854,20250617,C030,P023,R002,22,699,0,15378,4400,10978,Wire Transfer,Completed,Online
ORD-10976,20250617,C015,P030,R001,1,8000,0.08,7360.0,3500,3860.0,Credit Card,Completed,Partner
ORD-11115,20250617,C060,P011,R004,37,149,0,5513,1110,4403,Wire Transfer,Completed,Marketplace
ORD-11347,20250617,C041,P020,R004,2,5800,0,11600,7000,4600,Credit Card,Completed,Direct Sales
ORD-10173,20250618,C035,P010,R003,5,1850,0,9250,5500,3750,Credit Card,Completed,Online
ORD-11355,20250618,C039,P001,R003,1,6800,0,6800,4200,2600,ACH,Completed,Direct Sales
ORD-10142,20250619,C007,P025,R002,6,1800,0,10800,5400,5400,Wire Transfer,Completed,Direct Sales
ORD-10607,20250620,C007,P015,R002,100,199,0,19900,6000,13900,Check,Completed,Online
ORD-10756,20250620,C054,P023,R001,24,699,0,16776,4800,11976,ACH,Completed,Direct Sales
ORD-11348,20250620,C052,P028,R001,14,850,0.05,11305.0,5600,5705.0,Purchase Order,Completed,Partner
ORD-10255,20250623,C015,P003,R001,3,1150,0,3450,2040,1410,Credit Card,Completed,Direct Sales
ORD-10710,20250623,C004,P007,R003,11,450,0.08,4554.0,2420,2134.0,Purchase Order,Shipped,Partner
ORD-10621,20250624,C048,P021,R002,20,349,0.1,6282.0,1600,4682.0,ACH,Completed,Online
ORD-11049,20250624,C046,P026,R003,23,599,0.05,13088.15,3450,9638.15,Check,Completed,Partner
ORD-11445,20250624,C039,P028,R003,3,850,0,2550,1200,1350,Check,Returned,Online
ORD-10672,20250625,C025,P002,R001,11,299,0.1,2960.1,550,2410.1,Wire Transfer,Completed,Online
ORD-10493,20250626,C054,P022,R001,2,2800,0,5600,3000,2600,Purchase Order,Completed,Marketplace
ORD-10891,20250701,C031,P004,R001,22,499,0.1,9880.2,2640,7240.2,Check,Completed,Online
ORD-11073,20250701,C030,P025,R002,8,1800,0.12,12672.0,7200,5472.0,Purchase Order,Completed,Partner
ORD-10363,20250702,C053,P013,R004,1,7500,0.05,7125.0,3200,3925.0,ACH,Completed,Online
ORD-10700,20250702,C060,P024,R004,3,6200,0,18600,8400,10200,Credit Card,Completed,Direct Sales
ORD-11489,20250702,C019,P023,R004,21,699,0,14679,4200,10479,Wire Transfer,Completed,Online
ORD-10638,20250703,C020,P007,R001,13,450,0,5850,2860,2990,Credit Card,Returned,Direct Sales
ORD-10648,20250703,C033,P013,R001,2,7500,0,15000,6400,8600,ACH,Completed,Partner
ORD-11146,20250703,C059,P026,R004,20,599,0.1,10782.0,3000,7782.0,Wire Transfer,Completed,Partner
ORD-11440,20250703,C038,P028,R004,5,850,0,4250,2000,2250,Purchase Order,Shipped,Direct Sales
ORD-10301,20250704,C021,P020,R002,4,5800,0.05,22040.0,14000,8040.0,Purchase Order,Completed,Direct Sales
ORD-11186,20250708,C043,P023,R002,23,699,0,16077,4600,11477,Purchase Order,Completed,Online
ORD-11467,20250708,C059,P004,R004,13,499,0.05,6162.65,1560,4602.65,Wire Transfer,Completed,Direct Sales
ORD-11379,20250709,C003,P020,R002,2,5800,0.05,11020.0,7000,4020.0,Credit Card,Completed,Partner
ORD-10143,20250710,C012,P027,R001,8,4500,0.1,32400.0,16000,16400.0,Purchase Order,Completed,Partner
ORD-10238,20250710,C043,P013,R002,3,7500,0.1,20250.0,9600,10650.0,Purchase Order,Completed,Direct Sales
ORD-11306,20250710,C033,P027,R001,1,4500,0.08,4140.0,2000,2140.0,ACH,Completed,Direct Sales
ORD-11002,20250711,C019,P011,R004,12,149,0.1,1609.2,360,1249.2,Wire Transfer,Completed,Online
ORD-11463,20250711,C051,P028,R004,20,850,0,17000,8000,9000,Purchase Order,Completed,Partner
ORD-10305,20250714,C060,P006,R004,2,5500,0,11000,4800,6200,Check,Completed,Direct Sales
ORD-10227,20250715,C027,P012,R002,7,1200,0,8400,2800,5600,Purchase Order,Completed,Online
ORD-10540,20250715,C039,P003,R003,5,1150,0,5750,3400,2350,ACH,Completed,Partner
ORD-11098,20250715,C060,P001,R004,4,6800,0,27200,16800,10400,Wire Transfer,Completed,Online
ORD-10289,20250716,C040,P002,R003,20,299,0.1,5382.0,1000,4382.0,Purchase Order,Cancelled,Direct Sales
ORD-10377,20250716,C019,P016,R004,7,2000,0.05,13300.0,5600,7700.0,Purchase Order,Completed,Direct Sales
ORD-11203,20250717,C053,P010,R004,1,1850,0,1850,1100,750,Check,Completed,Direct Sales
ORD-11285,20250717,C053,P017,R004,3,2400,0,7200,3600,3600,Credit Card,Completed,Partner
ORD-10688,20250718,C025,P008,R001,7,2200,0.1,13860.0,5600,8260.0,Wire Transfer,Shipped,Online
ORD-10973,20250718,C049,P005,R001,7,3200,0,22400,12600,9800,Purchase Order,Completed,Partner
ORD-11021,20250718,C010,P021,R002,9,349,0,3141,720,2421,ACH,Completed,Direct Sales
ORD-11053,20250718,C026,P025,R001,4,1800,0.05,6840.0,3600,3240.0,Wire Transfer,Completed,Direct Sales
ORD-11484,20250718,C025,P024,R001,4,6200,0,24800,11200,13600,Check,Completed,Direct Sales
ORD-10157,20250721,C018,P008,R002,2,2200,0,4400,1600,2800,Credit Card,Completed,Direct Sales
ORD-11269,20250721,C025,P009,R001,8,3800,0.05,28880.0,12000,16880.0,Wire Transfer,Completed,Direct Sales
ORD-10281,20250722,C039,P005,R003,5,3200,0,16000,9000,7000,ACH,Cancelled,Direct Sales
ORD-10460,20250722,C051,P002,R004,14,299,0.12,3683.68,700,2983.68,Check,Completed,Online
ORD-11058,20250722,C008,P015,R003,43,199,0.1,7701.3,2580,5121.3,Wire Transfer,Completed,Marketplace
ORD-10520,20250723,C013,P011,R001,70,149,0,10430,2100,8330,Wire Transfer,Completed,Marketplace
ORD-10485,20250725,C002,P004,R002,14,499,0.08,6427.12,1680,4747.12,Wire Transfer,Completed,Direct Sales
ORD-11331,20250728,C053,P007,R004,8,450,0.1,3240.0,1760,1480.0,Purchase Order,Shipped,Direct Sales
ORD-10147,20250729,C022,P009,R001,2,3800,0,7600,3000,4600,Purchase Order,Shipped,Partner
ORD-10317,20250729,C009,P023,R002,6,699,0,4194,1200,2994,Credit Card,Completed,Partner
ORD-10353,20250729,C027,P008,R002,6,2200,0,13200,4800,8400,Purchase Order,Shipped,Direct Sales
ORD-10441,20250729,C032,P010,R004,5,1850,0.08,8510.0,5500,3010.0,Purchase Order,Completed,Direct Sales
ORD-11360,20250729,C019,P008,R004,7,2200,0.1,13860.0,5600,8260.0,Wire Transfer,Completed,Marketplace
ORD-10118,20250730,C059,P020,R004,2,5800,0,11600,7000,4600,Wire Transfer,Completed,Direct Sales
ORD-10788,20250730,C019,P026,R004,25,599,0.05,14226.25,3750,10476.25,Wire Transfer,Completed,Direct Sales
ORD-11310,20250730,C017,P008,R004,8,2200,0,17600,6400,11200,Check,Completed,Online
ORD-10093,20250731,C026,P003,R001,3,1150,0.12,3036.0,2040,996.0,Wire Transfer,Completed,Online
ORD-10661,20250731,C011,P018,R004,8,1800,0,14400,4800,9600,Check,Completed,Marketplace
ORD-11128,20250731,C044,P005,R002,1,3200,0.05,3040.0,1800,1240.0,ACH,Completed,Online
ORD-10079,20250801,C034,P010,R002,8,1850,0.1,13320.0,8800,4520.0,Wire Transfer,Completed,Online
ORD-10791,20250801,C029,P012,R004,3,1200,0,3600,1200,2400,Credit Card,Completed,Partner
ORD-11259,20250804,C059,P028,R004,7,850,0,5950,2800,3150,ACH,Completed,Online
ORD-10236,20250805,C034,P008,R002,7,2200,0,15400,5600,9800,Check,Completed,Marketplace
ORD-10271,20250805,C025,P003,R001,5,1150,0.15,4887.5,3400,1487.5,Credit Card,Completed,Direct Sales
ORD-10555,20250805,C015,P014,R001,6,1650,0.12,8712.0,5700,3012.0,Wire Transfer,Completed,Online
ORD-10228,20250806,C056,P018,R001,3,1800,0.1,4860.0,1800,3060.0,Check,Completed,Marketplace
ORD-10407,20250806,C041,P020,R004,4,5800,0,23200,14000,9200,Wire Transfer,Completed,Direct Sales
ORD-10687,20250807,C055,P030,R002,3,8000,0.15,20400.0,10500,9900.0,Wire Transfer,Completed,Partner
